year,month,day,daily_precip_in,max_air_temp_F,min_air_temp_F,mean_air_temp_F,SWE_in,datetime
1999,11,25,2.4,36.56,30.38,33.47,3.4,1999-11-25
1999,11,26,0.3,35.53,26.26,28.32,3.3,1999-11-26
1999,11,27,0.0,33.47,26.26,30.38,3.2,1999-11-27
1999,11,28,0.6,43.77,33.47,39.65,3.8,1999-11-28
1999,11,29,0.5,48.92,35.53,42.74,3.9,1999-11-29
1999,11,30,1.2,35.53,30.38,32.44,3.4,1999-11-30
1999,12,1,1.1,35.53,29.35,31.41,3.6,1999-12-01
1999,12,2,1.2,35.53,27.29,30.38,4.3,1999-12-02
1999,12,3,0.0,33.47,24.2,29.35,4.4,1999-12-03
1999,12,4,0.0,40.68,30.38,36.56,4.4,1999-12-04
1999,12,5,0.7,31.41,29.35,30.38,4.5,1999-12-05
1999,12,6,1.8,33.47,27.29,30.38,5.2,1999-12-06
1999,12,7,0.1,29.35,22.14,26.26,6.4,1999-12-07
1999,12,8,0.5,32.44,26.26,28.32,6.5,1999-12-08
1999,12,9,0.9,30.38,28.32,29.35,7.0,1999-12-09
1999,12,10,2.3,32.44,27.29,29.35,7.9,1999-12-10
1999,12,11,5.2,36.56,32.44,35.53,10.2,1999-12-11
1999,12,12,1.3,35.53,24.2,30.38,9.8,1999-12-12
1999,12,13,1.6,27.29,24.2,25.23,9.6,1999-12-13
1999,12,14,3.1,34.5,26.26,30.38,11.2,1999-12-14
1999,12,15,4.7,40.68,34.5,38.62,14.0,1999-12-15
1999,12,16,0.3,38.62,32.44,36.56,12.5,1999-12-16
1999,12,17,1.5,42.74,31.41,36.56,11.7,1999-12-17
1999,12,18,1.8,33.47,27.29,31.41,11.5,1999-12-18
1999,12,19,0.4,31.41,25.23,29.35,12.0,1999-12-19
1999,12,20,0.0,33.47,26.26,30.38,12.4,1999-12-20
1999,12,21,0.0,45.83,26.26,38.62,12.6,1999-12-21
1999,12,22,0.1,53.04,41.71,47.89,12.7,1999-12-22
1999,12,23,0.0,50.98,44.8,47.89,12.8,1999-12-23
1999,12,24,0.0,54.07,40.68,46.86,12.9,1999-12-24
1999,12,25,0.0,53.04,45.83,49.95,12.8,1999-12-25
1999,12,26,0.0,55.1,46.86,52.01,12.9,1999-12-26
1999,12,27,0.0,55.1,47.89,52.01,12.9,1999-12-27
1999,12,28,0.0,49.95,34.5,41.71,12.6,1999-12-28
1999,12,29,0.0,35.53,22.14,28.32,12.9,1999-12-29
1999,12,30,0.3,31.41,25.23,27.29,12.8,1999-12-30
1999,12,31,2.1,31.41,27.29,29.35,13.1,1999-12-31
2000,1,1,1.9,28.32,25.23,26.26,13.9,2000-01-01
2000,1,2,1.3,25.23,21.11,23.17,15.8,2000-01-02
2000,1,3,2.0,33.47,21.11,27.29,17.1,2000-01-03
2000,1,4,0.7,34.5,27.29,30.38,19.1,2000-01-04
2000,1,5,0.3,29.35,22.14,26.26,19.3,2000-01-05
2000,1,6,0.4,36.56,22.14,29.35,19.6,2000-01-06
2000,1,7,0.6,31.41,29.35,31.41,19.9,2000-01-07
2000,1,8,3.2,33.47,24.2,28.32,20.3,2000-01-08
2000,1,9,1.2,30.38,20.08,24.2,23.4,2000-01-09
2000,1,10,0.8,26.26,20.08,23.17,24.6,2000-01-10
2000,1,11,1.0,25.23,21.11,22.14,25.4,2000-01-11
2000,1,12,0.5,26.26,19.05,22.14,26.0,2000-01-12
2000,1,13,0.2,31.41,25.23,28.32,26.5,2000-01-13
2000,1,14,0.9,31.41,24.2,28.32,26.7,2000-01-14
2000,1,15,0.5,30.38,23.17,26.26,27.6,2000-01-15
2000,1,16,0.4,34.5,26.26,30.38,28.0,2000-01-16
2000,1,17,0.3,30.38,24.2,27.29,27.7,2000-01-17
2000,1,18,0.0,33.47,23.17,28.32,28.0,2000-01-18
2000,1,19,0.0,36.56,27.29,32.44,28.0,2000-01-19
2000,1,20,0.6,37.59,29.35,32.44,28.0,2000-01-20
2000,1,21,1.0,32.44,28.32,30.38,28.6,2000-01-21
2000,1,22,0.1,36.56,26.26,30.38,29.6,2000-01-22
2000,1,23,0.1,37.59,22.14,28.32,29.7,2000-01-23
2000,1,24,0.0,36.56,23.17,31.41,29.8,2000-01-24
2000,1,25,0.0,36.56,26.26,31.41,29.8,2000-01-25
2000,1,26,0.6,29.35,25.23,26.26,29.8,2000-01-26
2000,1,27,0.2,34.5,24.2,27.29,30.4,2000-01-27
2000,1,28,0.0,45.83,25.23,35.53,30.6,2000-01-28
2000,1,29,0.0,42.74,30.38,35.53,30.8,2000-01-29
2000,1,30,0.2,38.62,24.2,30.38,30.9,2000-01-30
2000,1,31,0.8,38.62,28.32,31.41,30.9,2000-01-31
2000,2,1,2.4,36.56,30.38,32.44,31.7,2000-02-01
2000,2,2,0.6,37.59,28.32,31.41,31.3,2000-02-02
2000,2,3,0.1,45.83,33.47,40.68,31.9,2000-02-03
2000,2,4,0.0,41.71,31.41,35.53,32.0,2000-02-04
2000,2,5,0.0,42.74,32.44,37.59,31.9,2000-02-05
2000,2,6,0.1,47.89,33.47,39.65,31.5,2000-02-06
2000,2,7,0.2,52.01,33.47,41.71,31.4,2000-02-07
2000,2,8,0.9,38.62,28.32,34.5,31.1,2000-02-08
2000,2,9,0.7,38.62,24.2,28.32,30.7,2000-02-09
2000,2,10,0.0,45.83,24.2,31.41,31.4,2000-02-10
2000,2,11,0.0,33.47,25.23,29.35,31.4,2000-02-11
2000,2,12,0.3,33.47,25.23,28.32,31.5,2000-02-12
2000,2,13,0.0,35.53,20.08,27.29,31.4,2000-02-13
2000,2,14,1.0,35.53,23.17,29.35,31.7,2000-02-14
2000,2,15,0.7,33.47,25.23,28.32,31.8,2000-02-15
2000,2,16,0.0,45.83,24.2,30.38,32.5,2000-02-16
2000,2,17,0.0,42.74,24.2,28.32,32.7,2000-02-17
2000,2,18,0.0,44.8,23.17,30.38,32.6,2000-02-18
2000,2,19,0.0,45.83,29.35,36.56,32.8,2000-02-19
2000,2,20,0.0,48.92,34.5,38.62,33.0,2000-02-20
2000,2,21,0.5,37.59,32.44,35.53,33.1,2000-02-21
2000,2,22,0.6,40.68,27.29,33.47,32.9,2000-02-22
2000,2,23,0.5,38.62,26.26,29.35,32.9,2000-02-23
2000,2,24,0.0,39.65,23.17,28.32,33.4,2000-02-24
2000,2,25,0.5,40.68,22.14,28.32,33.5,2000-02-25
2000,2,26,0.4,43.77,26.26,33.47,34.0,2000-02-26
2000,2,27,0.7,41.71,30.38,34.5,34.4,2000-02-27
2000,2,28,0.8,33.47,29.35,30.38,34.3,2000-02-28
2000,2,29,0.9,46.86,29.35,33.47,35.1,2000-02-29
2000,3,1,0.7,43.77,26.26,31.41,35.4,2000-03-01
2000,3,2,0.7,35.53,30.38,32.44,36.1,2000-03-02
2000,3,3,0.8,38.62,29.35,32.44,36.1,2000-03-03
2000,3,4,0.5,34.5,25.23,29.35,36.9,2000-03-04
2000,3,5,0.1,41.71,25.23,28.32,37.4,2000-03-05
2000,3,6,0.0,34.5,23.17,26.26,37.5,2000-03-06
2000,3,7,0.0,44.8,21.11,31.41,37.3,2000-03-07
2000,3,8,0.0,41.71,29.35,33.47,37.2,2000-03-08
2000,3,9,0.0,52.01,27.29,33.47,37.2,2000-03-09
2000,3,10,0.1,47.89,27.29,35.53,36.7,2000-03-10
2000,3,11,0.4,34.5,27.29,29.35,36.8,2000-03-11
2000,3,12,0.2,41.71,24.2,30.38,37.2,2000-03-12
2000,3,13,0.1,50.98,30.38,37.59,37.4,2000-03-13
2000,3,14,0.4,32.44,24.2,28.32,37.5,2000-03-14
2000,3,15,0.5,49.95,21.11,35.53,37.4,2000-03-15
2000,3,16,0.1,33.47,26.26,30.38,37.9,2000-03-16
2000,3,17,1.3,31.41,26.26,28.32,38.0,2000-03-17
2000,3,18,1.0,35.53,26.26,31.41,39.3,2000-03-18
2000,3,19,0.4,32.44,23.17,27.29,39.9,2000-03-19
2000,3,20,0.0,45.83,22.14,32.44,40.0,2000-03-20
2000,3,21,0.0,52.01,29.35,36.56,40.1,2000-03-21
2000,3,22,1.1,44.8,26.26,35.53,40.4,2000-03-22
2000,3,23,0.4,37.59,25.23,29.35,40.1,2000-03-23
2000,3,24,0.0,53.04,26.26,37.59,40.5,2000-03-24
2000,3,25,0.0,36.56,27.29,32.44,40.5,2000-03-25
2000,3,26,0.0,61.28,26.26,39.65,40.3,2000-03-26
2000,3,27,1.0,39.65,27.29,32.44,40.2,2000-03-27
2000,3,28,1.3,34.5,24.2,28.32,40.7,2000-03-28
2000,3,29,0.1,50.98,24.2,31.41,42.0,2000-03-29
2000,3,30,0.0,56.13,25.23,37.59,42.0,2000-03-30
2000,3,31,0.0,61.28,31.41,42.74,42.0,2000-03-31
2000,4,1,0.0,55.1,38.62,42.74,41.7,2000-04-01
2000,4,2,0.4,66.43,35.53,47.89,41.2,2000-04-02
2000,4,3,0.1,70.55,40.68,52.01,40.6,2000-04-03
2000,4,4,1.0,40.68,27.29,31.41,39.8,2000-04-04
2000,4,5,0.8,33.47,26.26,28.32,39.8,2000-04-05
2000,4,6,1.4,42.74,25.23,29.35,40.6,2000-04-06
2000,4,7,0.0,59.22,24.2,41.71,41.7,2000-04-07
2000,4,8,0.1,69.52,38.62,50.98,41.9,2000-04-08
2000,4,9,0.0,52.01,33.47,40.68,41.3,2000-04-09
2000,4,10,0.0,63.34,31.41,44.8,40.7,2000-04-10
2000,4,11,0.0,72.61,40.68,52.01,40.3,2000-04-11
2000,4,12,0.0,64.37,42.74,48.92,39.3,2000-04-12
2000,4,13,1.1,54.07,32.44,41.71,38.3,2000-04-13
2000,4,14,2.1,36.56,32.44,35.53,37.2,2000-04-14
2000,4,15,0.6,44.8,30.38,34.5,35.4,2000-04-15
2000,4,16,0.0,56.13,32.44,39.65,34.4,2000-04-16
2000,4,17,0.0,64.37,33.47,46.86,33.8,2000-04-17
2000,4,18,0.0,60.25,32.44,45.83,33.0,2000-04-18
2000,4,19,0.0,56.13,29.35,39.65,31.2,2000-04-19
2000,4,20,0.0,64.37,34.5,45.83,30.2,2000-04-20
2000,4,21,0.0,61.28,35.53,46.86,29.2,2000-04-21
2000,4,22,0.1,40.68,29.35,33.47,28.1,2000-04-22
2000,4,23,0.8,42.74,25.23,30.38,27.0,2000-04-23
2000,4,24,0.0,55.1,21.11,38.62,27.3,2000-04-24
2000,4,25,0.6,39.65,30.38,32.44,27.9,2000-04-25
2000,4,26,0.0,58.19,27.29,43.77,27.6,2000-04-26
2000,4,27,0.5,54.07,29.35,41.71,27.8,2000-04-27
2000,4,28,0.3,36.56,29.35,31.41,26.7,2000-04-28
2000,4,29,0.1,50.98,28.32,38.62,26.4,2000-04-29
2000,4,30,0.0,66.43,36.56,47.89,26.3,2000-04-30
2000,5,1,0.3,58.19,36.56,42.74,25.0,2000-05-01
2000,5,2,0.5,57.16,37.59,44.8,24.2,2000-05-02
2000,5,3,0.8,42.74,30.38,35.53,22.7,2000-05-03
2000,5,4,0.4,47.89,29.35,35.53,21.7,2000-05-04
2000,5,5,0.5,41.71,29.35,32.44,21.6,2000-05-05
2000,5,6,0.1,53.04,29.35,37.59,21.9,2000-05-06
2000,5,7,0.0,58.19,31.41,44.8,21.6,2000-05-07
2000,5,8,0.2,48.92,33.47,38.62,20.9,2000-05-08
2000,5,9,1.3,41.71,29.35,33.47,20.2,2000-05-09
2000,5,10,0.9,42.74,29.35,32.44,20.6,2000-05-10
2000,5,11,0.9,41.71,29.35,32.44,21.1,2000-05-11
2000,5,12,0.1,57.16,27.29,41.71,21.6,2000-05-12
2000,5,13,0.0,64.37,38.62,48.92,21.2,2000-05-13
2000,5,14,0.0,67.46,42.74,52.01,20.2,2000-05-14
2000,5,15,0.0,64.37,42.74,50.98,18.2,2000-05-15
2000,5,16,0.0,64.37,38.62,49.95,16.2,2000-05-16
2000,5,17,0.0,40.68,34.5,37.59,14.1,2000-05-17
2000,5,18,0.7,59.22,35.53,45.83,13.6,2000-05-18
2000,5,19,1.1,49.95,40.68,43.77,11.8,2000-05-19
2000,5,20,0.2,57.16,39.65,45.83,10.4,2000-05-20
2000,5,21,0.9,58.19,41.71,47.89,9.4,2000-05-21
2000,5,22,0.0,58.19,36.56,44.8,7.6,2000-05-22
2000,5,23,0.0,58.19,34.5,43.77,5.6,2000-05-23
2000,5,24,0.0,58.19,35.53,45.83,4.4,2000-05-24
2000,5,25,0.0,55.1,32.44,43.77,3.2,2000-05-25
2000,5,26,0.9,46.86,35.53,41.71,2.2,2000-05-26
2000,5,27,0.4,48.92,36.56,41.71,1.0,2000-05-27
2000,5,28,0.8,47.89,35.53,38.62,0.1,2000-05-28
2000,5,29,0.0,48.92,36.56,40.68,0.0,2000-05-29
2000,5,30,0.8,37.59,33.47,36.56,0.0,2000-05-30
2000,5,31,0.4,39.65,35.53,37.59,0.0,2000-05-31
2000,6,1,0.1,58.19,35.53,48.92,0.0,2000-06-01
2000,6,2,0.0,58.19,40.68,47.89,0.0,2000-06-02
2000,6,3,0.0,75.7,40.68,59.22,0.0,2000-06-03
2000,6,4,0.0,81.88,52.01,66.43,0.0,2000-06-04
2000,6,5,0.0,57.16,39.65,46.86,0.0,2000-06-05
2000,6,6,0.5,55.1,40.68,46.86,0.0,2000-06-06
2000,6,7,0.2,55.1,41.71,46.86,0.0,2000-06-07
2000,6,8,0.7,43.77,37.59,41.71,0.0,2000-06-08
2000,6,9,0.7,49.95,33.47,39.65,0.0,2000-06-09
2000,6,10,1.0,41.71,31.41,35.53,0.0,2000-06-10
2000,6,11,0.7,45.83,32.44,38.62,0.0,2000-06-11
2000,6,12,2.1,44.8,39.65,42.74,0.0,2000-06-12
2000,6,13,0.5,47.89,39.65,43.77,0.0,2000-06-13
2000,6,14,1.3,48.92,42.74,46.86,0.0,2000-06-14
2000,6,15,0.3,56.13,39.65,45.83,0.0,2000-06-15
2000,6,16,0.0,67.46,39.65,54.07,0.0,2000-06-16
2000,6,17,0.1,75.7,47.89,61.28,0.0,2000-06-17
2000,6,18,0.0,50.98,39.65,45.83,0.0,2000-06-18
2000,6,19,0.0,52.01,37.59,42.74,0.0,2000-06-19
2000,6,20,0.0,66.43,40.68,53.04,0.0,2000-06-20
2000,6,21,0.0,60.25,42.74,52.01,0.0,2000-06-21
2000,6,22,0.0,61.28,39.65,49.95,0.0,2000-06-22
2000,6,23,0.0,61.28,39.65,50.98,0.0,2000-06-23
2000,6,24,0.0,60.25,41.71,48.92,0.0,2000-06-24
2000,6,25,0.0,75.7,45.83,62.31,0.0,2000-06-25
2000,6,26,0.0,79.82,54.07,68.49,0.0,2000-06-26
2000,6,27,0.0,84.97,60.25,72.61,0.0,2000-06-27
2000,6,28,0.0,81.88,57.16,70.55,0.0,2000-06-28
2000,6,29,0.0,72.61,47.89,59.22,0.0,2000-06-29
2000,6,30,0.0,54.07,44.8,47.89,0.0,2000-06-30
2000,7,1,0.0,47.89,38.62,43.77,0.0,2000-07-01
2000,7,2,0.1,53.04,36.56,42.74,0.0,2000-07-02
2000,7,3,1.1,43.77,36.56,39.65,0.0,2000-07-03
2000,7,4,0.0,53.04,38.62,43.77,0.0,2000-07-04
2000,7,5,0.3,63.34,39.65,50.98,0.0,2000-07-05
2000,7,6,0.0,57.16,42.74,49.95,0.0,2000-07-06
2000,7,7,0.0,70.55,44.8,57.16,0.0,2000-07-07
2000,7,8,0.0,60.25,45.83,52.01,0.0,2000-07-08
2000,7,9,0.0,50.98,42.74,45.83,0.0,2000-07-09
2000,7,10,0.0,61.28,42.74,50.98,0.0,2000-07-10
2000,7,11,0.0,55.1,46.86,48.92,0.0,2000-07-11
2000,7,12,0.0,71.58,44.8,55.1,0.0,2000-07-12
2000,7,13,0.0,66.43,44.8,54.07,0.0,2000-07-13
2000,7,14,0.0,58.19,38.62,46.86,0.0,2000-07-14
2000,7,15,0.0,71.58,38.62,56.13,0.0,2000-07-15
2000,7,16,0.0,79.82,53.04,66.43,0.0,2000-07-16
2000,7,17,0.0,77.76,50.98,64.37,0.0,2000-07-17
2000,7,18,0.0,62.31,44.8,52.01,0.0,2000-07-18
2000,7,19,0.0,65.4,44.8,53.04,0.0,2000-07-19
2000,7,20,0.0,74.67,47.89,58.19,0.0,2000-07-20
2000,7,21,0.0,81.88,52.01,65.4,0.0,2000-07-21
2000,7,22,0.7,59.22,46.86,49.95,0.0,2000-07-22
2000,7,23,0.2,64.37,45.83,52.01,0.0,2000-07-23
2000,7,24,0.0,72.61,45.83,59.22,0.0,2000-07-24
2000,7,25,0.0,60.25,47.89,53.04,0.0,2000-07-25
2000,7,26,0.0,64.37,45.83,52.01,0.0,2000-07-26
2000,7,27,0.0,73.64,46.86,57.16,0.0,2000-07-27
2000,7,28,0.0,66.43,49.95,56.13,0.0,2000-07-28
2000,7,29,0.0,77.76,50.98,63.34,0.0,2000-07-29
2000,7,30,0.0,79.82,55.1,66.43,0.0,2000-07-30
2000,7,31,0.0,74.67,53.04,63.34,0.0,2000-07-31
2000,8,1,0.0,69.52,49.95,57.16,0.0,2000-08-01
2000,8,2,0.0,73.64,46.86,59.22,0.0,2000-08-02
2000,8,3,0.0,73.64,48.92,59.22,0.0,2000-08-03
2000,8,4,0.0,76.73,52.01,62.31,0.0,2000-08-04
2000,8,5,0.0,76.73,54.07,64.37,0.0,2000-08-05
2000,8,6,0.0,70.55,48.92,61.28,0.0,2000-08-06
2000,8,7,0.0,69.52,48.92,58.19,0.0,2000-08-07
2000,8,8,0.0,76.73,50.98,61.28,0.0,2000-08-08
2000,8,9,0.0,72.61,52.01,61.28,0.0,2000-08-09
2000,8,10,0.0,59.22,44.8,49.95,0.0,2000-08-10
2000,8,11,0.0,57.16,40.68,45.83,0.0,2000-08-11
2000,8,12,0.0,64.37,40.68,49.95,0.0,2000-08-12
2000,8,13,0.0,61.28,41.71,49.95,0.0,2000-08-13
2000,8,14,0.0,62.31,39.65,48.92,0.0,2000-08-14
2000,8,15,0.0,59.22,41.71,47.89,0.0,2000-08-15
2000,8,16,0.0,68.49,41.71,53.04,0.0,2000-08-16
2000,8,17,0.0,69.52,42.74,53.04,0.0,2000-08-17
2000,8,18,0.6,50.98,43.77,46.86,0.0,2000-08-18
2000,8,19,0.3,57.16,42.74,46.86,0.0,2000-08-19
2000,8,20,0.1,58.19,43.77,47.89,0.0,2000-08-20
2000,8,21,0.0,66.43,42.74,54.07,0.0,2000-08-21
2000,8,22,0.0,76.73,52.01,63.34,0.0,2000-08-22
2000,8,23,0.0,79.82,56.13,66.43,0.0,2000-08-23
2000,8,24,0.0,69.52,50.98,59.22,0.0,2000-08-24
2000,8,25,0.0,59.22,47.89,52.01,0.0,2000-08-25
2000,8,26,0.3,50.98,42.74,45.83,0.0,2000-08-26
2000,8,27,0.0,57.16,38.62,44.8,0.0,2000-08-27
2000,8,28,0.0,68.49,39.65,52.01,0.0,2000-08-28
2000,8,29,0.7,62.31,46.86,52.01,0.0,2000-08-29
2000,8,30,0.0,54.07,47.89,49.95,0.0,2000-08-30
2000,8,31,0.1,49.95,38.62,44.8,0.0,2000-08-31
2000,9,1,0.1,59.22,37.59,44.8,0.0,2000-09-01
2000,9,2,0.2,53.04,38.62,42.74,0.0,2000-09-02
2000,9,3,0.1,54.07,36.56,43.77,0.0,2000-09-03
2000,9,4,0.1,55.1,38.62,45.83,0.0,2000-09-04
2000,9,5,0.2,54.07,39.65,44.8,0.0,2000-09-05
2000,9,6,0.2,53.04,43.77,46.86,0.0,2000-09-06
2000,9,7,1.1,58.19,41.71,47.89,0.0,2000-09-07
2000,9,8,1.8,45.83,33.47,40.68,0.0,2000-09-08
2000,9,9,0.8,43.77,38.62,41.71,0.0,2000-09-09
2000,9,10,1.3,47.89,41.71,45.83,0.0,2000-09-10
2000,9,11,0.0,64.37,40.68,49.95,0.0,2000-09-11
2000,9,12,0.0,67.46,46.86,55.1,0.0,2000-09-12
2000,9,13,0.0,76.73,49.95,62.31,0.0,2000-09-13
2000,9,14,0.0,82.91,53.04,68.49,0.0,2000-09-14
2000,9,15,0.0,68.49,46.86,54.07,0.0,2000-09-15
2000,9,16,0.0,55.1,47.89,49.95,0.0,2000-09-16
2000,9,17,0.0,64.37,48.92,54.07,0.0,2000-09-17
2000,9,18,0.5,54.07,50.98,52.01,0.0,2000-09-18
2000,9,19,0.0,59.22,47.89,53.04,0.0,2000-09-19
2000,9,20,0.0,53.04,45.83,48.92,0.0,2000-09-20
2000,9,21,0.0,55.1,40.68,45.83,0.0,2000-09-21
2000,9,22,0.0,52.01,36.56,41.71,0.0,2000-09-22
2000,9,23,0.0,63.34,37.59,47.89,0.0,2000-09-23
2000,9,24,0.0,67.46,47.89,54.07,0.0,2000-09-24
2000,9,25,0.0,68.49,48.92,56.13,0.0,2000-09-25
2000,9,26,0.0,74.67,50.98,58.19,0.0,2000-09-26
2000,9,27,0.0,77.76,47.89,58.19,0.0,2000-09-27
2000,9,28,0.0,55.1,42.74,47.89,0.0,2000-09-28
2000,9,29,2.7,49.95,44.8,47.89,0.0,2000-09-29
2000,9,30,4.9,50.98,45.83,48.92,0.0,2000-09-30
2000,10,1,0.1,46.86,36.56,40.68,0.0,2000-10-01
2000,10,2,0.1,45.83,33.47,38.62,0.0,2000-10-02
2000,10,3,0.2,47.89,33.47,37.59,0.0,2000-10-03
2000,10,4,0.0,57.16,32.44,40.68,0.0,2000-10-04
2000,10,5,0.0,60.25,41.71,46.86,0.0,2000-10-05
2000,10,6,0.0,64.37,40.68,52.01,0.0,2000-10-06
2000,10,7,0.0,67.46,46.86,57.16,0.0,2000-10-07
2000,10,8,0.0,58.19,45.83,50.98,0.0,2000-10-08
2000,10,9,0.0,50.98,42.74,44.8,0.0,2000-10-09
2000,10,10,0.1,42.74,38.62,40.68,0.0,2000-10-10
2000,10,11,0.1,48.92,38.62,42.74,0.0,2000-10-11
2000,10,12,0.2,42.74,40.68,40.68,0.0,2000-10-12
2000,10,13,0.8,43.77,39.65,41.71,0.0,2000-10-13
2000,10,14,0.2,41.71,32.44,36.56,0.0,2000-10-14
2000,10,15,0.1,42.74,31.41,37.59,0.0,2000-10-15
2000,10,16,1.3,45.83,37.59,41.71,0.0,2000-10-16
2000,10,17,1.0,58.19,42.74,48.92,0.0,2000-10-17
2000,10,18,0.6,44.8,35.53,40.68,0.1,2000-10-18
2000,10,19,0.3,49.95,33.47,42.74,0.0,2000-10-19
2000,10,20,2.6,47.89,32.44,40.68,0.0,2000-10-20
2000,10,21,0.0,40.68,30.38,33.47,0.0,2000-10-21
2000,10,22,0.0,49.95,31.41,38.62,0.0,2000-10-22
2000,10,23,0.0,nan,nan,nan,0.0,2000-10-23
2000,10,24,0.0,nan,nan,nan,0.0,2000-10-24
2000,10,25,0.0,57.16,44.8,48.92,0.0,2000-10-25
2000,10,26,0.0,50.98,37.59,43.77,0.0,2000-10-26
2000,10,27,0.0,44.8,35.53,40.68,0.0,2000-10-27
2000,10,28,0.3,42.74,32.44,37.59,0.0,2000-10-28
2000,10,29,0.1,44.8,33.47,37.59,0.0,2000-10-29
2000,10,30,0.0,43.77,33.47,36.56,0.0,2000-10-30
2000,10,31,0.2,37.59,29.35,33.47,0.0,2000-10-31
2000,11,1,0.0,43.77,28.32,34.5,0.0,2000-11-01
2000,11,2,0.0,43.77,35.53,38.62,0.0,2000-11-02
2000,11,3,0.0,49.95,36.56,42.74,0.0,2000-11-03
2000,11,4,1.7,45.83,29.35,34.5,0.1,2000-11-04
2000,11,5,0.2,36.56,30.38,32.44,0.3,2000-11-05
2000,11,6,0.0,38.62,31.41,33.47,0.0,2000-11-06
2000,11,7,0.0,39.65,30.38,34.5,0.0,2000-11-07
2000,11,8,1.0,33.47,27.29,29.35,0.0,2000-11-08
2000,11,9,0.3,35.53,25.23,28.32,0.9,2000-11-09
2000,11,10,0.0,32.44,18.02,24.2,0.8,2000-11-10
2000,11,11,0.0,33.47,16.99,22.14,0.6,2000-11-11
2000,11,12,0.0,38.62,19.05,26.26,0.7,2000-11-12
2000,11,13,0.0,32.44,22.14,27.29,0.7,2000-11-13
2000,11,14,0.0,32.44,22.14,25.23,0.7,2000-11-14
2000,11,15,0.0,35.53,22.14,25.23,0.6,2000-11-15
2000,11,16,0.0,33.47,22.14,25.23,0.7,2000-11-16
2000,11,17,0.0,38.62,24.2,30.38,0.7,2000-11-17
2000,11,18,0.0,40.68,28.32,34.5,0.7,2000-11-18
2000,11,19,0.0,44.8,36.56,39.65,0.8,2000-11-19
2000,11,20,0.0,48.92,39.65,43.77,0.8,2000-11-20
2000,11,21,0.0,42.74,33.47,37.59,0.8,2000-11-21
2000,11,22,0.0,39.65,31.41,36.56,0.7,2000-11-22
2000,11,23,1.2,42.74,31.41,36.56,0.7,2000-11-23
2000,11,24,0.9,36.56,30.38,32.44,0.5,2000-11-24
2000,11,25,0.5,37.59,31.41,34.5,0.4,2000-11-25
2000,11,26,2.2,nan,nan,nan,0.4,2000-11-26
2000,11,27,1.3,33.47,24.2,28.32,2.5,2000-11-27
2000,11,28,0.0,36.56,23.17,30.38,3.2,2000-11-28
2000,11,29,0.6,37.59,30.38,32.44,3.3,2000-11-29
2000,11,30,0.2,36.56,29.35,33.47,3.5,2000-11-30
2000,12,1,0.1,44.8,33.47,38.62,3.5,2000-12-01
2000,12,2,0.3,39.65,27.29,32.44,3.5,2000-12-02
2000,12,3,0.0,41.71,29.35,35.53,3.4,2000-12-03
2000,12,4,0.0,42.74,37.59,40.68,3.4,2000-12-04
2000,12,5,0.0,46.86,38.62,43.77,3.4,2000-12-05
2000,12,6,0.1,48.92,36.56,42.74,3.3,2000-12-06
2000,12,7,0.0,42.74,35.53,38.62,3.2,2000-12-07
2000,12,8,0.4,39.65,28.32,32.44,3.0,2000-12-08
2000,12,9,0.5,29.35,23.17,25.23,3.4,2000-12-09
2000,12,10,0.4,24.2,14.93,20.08,3.9,2000-12-10
2000,12,11,0.0,23.17,13.9,18.02,4.1,2000-12-11
2000,12,12,0.0,32.44,15.96,21.11,4.1,2000-12-12
2000,12,13,0.0,31.41,20.08,24.2,4.1,2000-12-13
2000,12,14,0.6,30.38,20.08,25.23,4.0,2000-12-14
2000,12,15,0.4,25.23,16.99,20.08,4.6,2000-12-15
2000,12,16,0.6,38.62,22.14,31.41,4.9,2000-12-16
2000,12,17,0.2,30.38,23.17,27.29,5.4,2000-12-17
2000,12,18,0.0,45.83,23.17,37.59,5.6,2000-12-18
2000,12,19,0.2,33.47,22.14,27.29,5.6,2000-12-19
2000,12,20,0.0,32.44,25.23,29.35,5.6,2000-12-20
2000,12,21,0.0,38.62,31.41,34.5,5.7,2000-12-21
2000,12,22,0.9,34.5,30.38,32.44,5.7,2000-12-22
2000,12,23,1.1,38.62,29.35,32.44,6.1,2000-12-23
2000,12,24,0.8,32.44,29.35,30.38,6.7,2000-12-24
2000,12,25,0.1,44.8,31.41,38.62,7.5,2000-12-25
2000,12,26,0.2,49.95,34.5,42.74,7.3,2000-12-26
2000,12,27,0.4,36.56,28.32,33.47,6.8,2000-12-27
2000,12,28,0.1,44.8,35.53,40.68,6.7,2000-12-28
2000,12,29,0.1,48.92,36.56,42.74,6.7,2000-12-29
2000,12,30,1.2,44.8,36.56,39.65,6.6,2000-12-30
2000,12,31,1.3,42.74,30.38,34.5,6.0,2000-12-31
2001,1,1,0.0,48.92,29.35,38.62,6.1,2001-01-01
2001,1,2,0.0,54.07,44.8,48.92,6.3,2001-01-02
2001,1,3,0.5,49.95,30.38,41.71,5.9,2001-01-03
2001,1,4,1.2,45.83,34.5,39.65,5.7,2001-01-04
2001,1,5,1.2,39.65,29.35,33.47,4.9,2001-01-05
2001,1,6,0.0,44.8,24.2,34.5,4.1,2001-01-06
2001,1,7,0.1,46.86,34.5,42.74,4.4,2001-01-07
